Timestamp,Camelina01 - Weight (g),Camelina02 - Weight (g),Camelina03 - Weight (g),Camelina05 - Weight (g),Camelina06 - Weight (g),Camelina07 - Weight (g),Camelina08 - Weight (g),Camelina09 - Weight (g),Camelina10 - Weight (g),Camelina11 - Weight (g),Camelina12 - Weight (g),Camelina13 - Weight (g),Camelina14 - Weight (g),Camelina15 - Weight (g),Camelina16 - Weight (g),Camelina18 - Weight (g),Camelina19 - Weight (g),Camelina20 - Weight (g),Camelina21 - Weight (g),Camelina22 - Weight (g),Camelina23 - Weight (g),Camelina24 - Weight (g),Camelina25 - Weight (g),Camelina26 - Weight (g),Camelina27 - Weight (g),Camelina28 - Weight (g),Camelina29 - Weight (g),Camelina30 - Weight (g),Camelina31 - Weight (g),Camelina32 - Weight (g),Camelina33 - Weight (g),Camelina34 - Weight (g),Camelina35 - Weight (g),Camelina36 - Weight (g),Camelina37 - Weight (g),Camelina38 - Weight (g),Camelina39 - Weight (g),Camelina40 - Weight (g),Camelina41 - Weight (g),Camelina42 - Weight (g),Camelina43 - Weight (g),Camelina44 - Weight (g),Camelina45 - Weight (g),Camelina46 - Weight (g),Camelina47 - Weight (g),Camelina48 - Weight (g),Camelina49 - Weight (g),Camelina50 - Weight (g)
2025-09-21T14:15:00,6788.01,6756.08,6794.2,6434.73,6540.39,6387.06,6415.21,6574.23,6786.78,6488.08,6757.85,6181.38,6553.03,6353.46,6492.51,6805.11,6841.01,6456.35,6664.3,6532.93,6346.53,6263.03,6293.11,6430.91,6696.73,6478.77,6802.91,6803.23,6459.46,6151.25,6354.46,6358.4,6669.52,6538.57,6834.05,6803.5,6512.83,6514.48,6552.44,6406.29,6543.03,6736.03,6849.87,6641.3,6567.63,6335.7,6131.52,6389.6
2025-09-21T14:18:00,6789.36,6756.35,6794.75,6435.95,6533.39,6386.96,6416.43,6571.71,6789.37,6487.99,6756.75,6181.59,6549.34,6349.09,6491.03,6802.67,6838.9,6455.92,6664.79,6531.58,6345.76,6262.27,6292.68,6432.41,6694.53,6478.59,6802.92,6800.89,6459.81,6153.54,6354.62,6356.92,6668.22,6539.27,6833.42,6803.19,6513.91,6514.11,6552.17,6407.27,6541.62,6736.96,6849.88,6639.69,6567.28,6334.98,6130.74,6388.39
2025-09-21T14:21:00,6791.25,6753.85,6793.6,6439.19,6534.08,6387.13,6414.86,6572.13,6792.5,6488.44,6754.88,6181.35,6548.82,6355.6,6491.43,6803.95,6839.22,6454.69,6662.73,6530.71,6343.64,6260.91,6292.58,6431.3,6693.54,6480.98,6802.99,6802.85,6458.14,6152.37,6353.08,6355.55,6668.13,6537.73,6832.05,6801.74,6514.13,6513.62,6552.62,6412.96,6541.87,6736.64,6846.61,6640.84,6565.59,6335.47,6131.06,6390.51
2025-09-21T14:24:00,6790.45,6754.26,6793.15,6437.29,6534.35,6386.82,6415.18,6571.27,6789.24,6486.82,6755.84,6180.16,6549.61,6348.4,6492.25,6801.11,6837.73,6454.31,6663.47,6531.36,6342.94,6260.97,6291.61,6430.32,6693.01,6477.18,6801.68,6801.65,6457.63,6152.47,6352.83,6355.09,6667.41,6538.07,6831.14,6801.79,6513.03,6513.38,6552.77,6407.47,6540.98,6737.94,6847.11,6641.39,6564.8,6334.22,6130.77,6388.87
2025-09-21T14:27:00,6790.24,6754.24,6793.01,6435.4,6533.69,6386.93,6414.7,6570.87,6787.21,6486.31,6754.86,6178.64,6547.07,6352.95,6490.88,6800.85,6837.67,6453.57,6663.84,6530.17,6343.33,6260.66,6292.14,6430.43,6693.5,6478.31,6800.78,6799.82,6457.14,6149.89,6352.57,6354.96,6666.9,6537.89,6829.39,6801,6512.14,6513.03,6551.6,6405.71,6540.48,6735.12,6846.45,6639.82,6565.44,6332.92,6130.8,6388.3
2025-09-21T14:30:00,6786.55,6754.04,6792.82,6434.02,6534.41,6386.05,6414.21,6569.09,6786.46,6486.03,6754.5,6178.76,6548.3,6349.7,6491.48,6800.49,6838.38,6453.47,6662.36,6530.23,6344.53,6260.31,6290.87,6430.14,6691.88,6480,6801.08,6799.95,6457.16,6147.89,6351.69,6355.22,6667.47,6537.31,6830.15,6800.9,6511.55,6512.56,6551.57,6407.34,6538.44,6734.87,6846.42,6640.17,6565.33,6334.93,6130.36,6388.37
2025-09-21T14:33:00,6786.96,6753.76,6793.24,6434.65,6534.77,6384.87,6413.07,6568.75,6785.47,6485.01,6753.66,6178.87,6545.95,6349.77,6490.79,6800.13,6836.53,6453.13,6661.8,6528.79,6342.6,6259.99,6290.65,6430.1,6691.63,6476.62,6799.94,6800.79,6456.6,6149.71,6351.89,6354.35,6666.47,6536.34,6829.5,6800.33,6512.15,6511.4,6551.26,6405.7,6538.32,6732.5,6846.6,6637.54,6562.89,6334.29,6129.36,6387.49
2025-09-21T14:36:00,6787.38,6752.84,6793.27,6433.06,6531.49,6384.92,6412.71,6566.85,6784.81,6484.54,6752.93,6177.19,6544.13,6349.8,6489,6799.08,6832.36,6452.23,6662.24,6529.48,6342.62,6259.24,6289.54,6429.18,6691.3,6472.06,6799.44,6798.53,6457.27,6155.71,6350.86,6354.79,6665.7,6536.04,6829.64,6799.19,6512.18,6511.88,6549.57,6407.65,6538.35,6734.83,6845.73,6637.72,6562.9,6330.25,6130.52,6385.64
2025-09-21T14:39:00,6785.61,6751.74,6790.61,6433.53,6531.25,6384.9,6412.82,6567.48,6783.97,6485.02,6752.21,6175.54,6546.85,6350,6488.09,6798.54,6834.89,6451.98,6659.91,6528.03,6344.79,6259.43,6288.99,6428.32,6690.03,6479.15,6797.75,6798.02,6456.17,6151.78,6349.43,6353.12,6663.95,6535.45,6829.01,6798.97,6510.87,6511.4,6551.05,6404.22,6537.37,6731.54,6845.98,6637.78,6563.51,6333.59,6129.21,6385.63
2025-09-21T14:42:00,6784.2,6752.29,6791.21,6430.75,6528.88,6383.24,6411.23,6566.97,6787.27,6484.06,6751.29,6177.18,6542.12,6346.83,6492.41,6798.33,6832.34,6451.18,6660.26,6528.54,6340.3,6259.16,6288.6,6428.02,6690.07,6471.07,6797.54,6797.75,6455.5,6153.79,6351,6352.03,6665.06,6535.47,6827.95,6798.73,6510.98,6510.88,6549.05,6407.48,6536.69,6729.72,6843.46,6637.72,6559.71,6329.85,6129.94,6384.58
2025-09-21T14:45:00,6783.97,6750.59,6792.74,6431.19,6533.26,6383.13,6412.16,6565.28,6782.15,6483.47,6751.42,6175.71,6544.58,6347.14,6488.18,6797.62,6833.71,6450.5,6659.2,6526.15,6343.04,6258.42,6288.69,6428.35,6688.69,6477.71,6796.76,6797.68,6454.61,6143.5,6349.46,6353.2,6665.29,6534.42,6827.1,6798.12,6510.07,6510.29,6547.4,6403.92,6534.66,6730.94,6841.76,6636.73,6562.7,6330.61,6127.42,6384.17
2025-09-21T14:48:00,6785.68,6750.72,6789.16,6432.93,6535.91,6383.47,6411.41,6565.83,6782.83,6483.02,6749.78,6175.38,6549.58,6348.19,6486.41,6796.56,6832.14,6451.7,6659.53,6527.15,6337.14,6257.48,6289.43,6427.61,6688.46,6469.47,6796.66,6796.78,6455.02,6146.02,6349.34,6352.57,6663.85,6533.99,6828.04,6797.78,6510.19,6510.88,6548.58,6403.01,6534.62,6729.31,6845.14,6634.71,6560.36,6329.46,6127.85,6385.49
2025-09-21T14:51:00,6785.16,6749.76,6791.04,6432.96,6530.88,6382.72,6410.15,6563.95,6783.47,6482.24,6750.4,6174.14,6544.56,6347.08,6486.74,6795.23,6831.28,6449.69,6659.16,6526.23,6339.45,6258.11,6286.66,6427.22,6688.62,6474.63,6796.04,6795.92,6453.39,6146.75,6348.34,6350.91,6663.34,6534.23,6825.38,6798,6509.88,6510.72,6547.44,6403.24,6534.73,6729.57,6842.44,6635.42,6560.66,6330.3,6127.93,6385.5
2025-09-21T14:54:00,6782.18,6749.67,6790.41,6430.4,6534.43,6382.37,6409.27,6561.41,6781.61,6481.58,6750.32,6174.7,6544.05,6346.31,6488.46,6795.6,6832.25,6450.3,6657.94,6526.01,6342.06,6257.5,6285.66,6426.81,6686.98,6477.47,6794.94,6795.93,6453.61,6144.63,6347.02,6352.04,6663.59,6534.11,6825.96,6797.1,6508.13,6509.57,6546.78,6398.28,6533.53,6728.43,6841.44,6634.62,6559.65,6329.95,6125.98,6384.36
2025-09-21T14:57:00,6785.35,6748.38,6791.3,6434.47,6534.09,6381.25,6411.26,6562.98,6782.04,6480.1,6749,6173.63,6538.59,6349.71,6483.98,6794.44,6830.52,6449.45,6658.08,6524.98,6338.29,6257.71,6288.47,6427.02,6687.44,6470.71,6795.17,6794.81,6452.93,6149.12,6347.09,6350.87,6662.22,6533.41,6824.42,6796.76,6508.54,6508.32,6546.99,6399.51,6532.3,6727.43,6840.64,6632.89,6558.75,6328.33,6125.95,6382.79
2025-09-21T15:00:00,6782.71,6749.43,6788.85,6428.7,6526.69,6380.86,6409.66,6561.74,6779.03,6479.38,6747.23,6175.03,6539.83,6348.53,6488.11,6793.56,6828.3,6449.28,6657.98,6526.39,6338.93,6256.46,6287.63,6425.5,6687.48,6472.59,6794.58,6794.36,6451.19,6148.25,6347.41,6350.64,6662.48,6532.25,6824.35,6796.54,6508.39,6508.33,6546.46,6402.4,6531.37,6727.16,6840.31,6632.11,6560.55,6326.21,6126.25,6383.61
2025-09-21T15:03:00,6782.43,6747.93,6789.7,6433.58,6528.52,6380.49,6409.66,6561.48,6780.9,6479.82,6748.33,6172.36,6542.53,6345.65,6486.07,6792.33,6828.48,6447.49,6654.79,6523.81,6338.48,6255.77,6285.33,6425.85,6684.67,6471.38,6793.07,6793.38,6451.99,6142.64,6346.24,6351.01,6661.6,6531.8,6824.14,6795.46,6507.18,6508.82,6546.24,6401.36,6532.71,6726.63,6841.77,6633.23,6560.13,6325.79,6125.97,6382.7
2025-09-21T15:06:00,6782.25,6747.67,6787.54,6431.04,6531.45,6381.49,6410.24,6560.68,6779.24,6479.63,6747.08,6173.9,6545.71,6344.59,6484.99,6791.29,6825.67,6448.18,6655.93,6523.78,6337.77,6255.96,6284.84,6425.89,6685.05,6466.68,6794.12,6793.79,6451.29,6149.84,6346.22,6350.32,6662.02,6532.31,6823.76,6793.67,6507.36,6508.36,6545.3,6399.05,6530.45,6725.56,6840.51,6631.98,6559.68,6327.6,6125.71,6383.52
2025-09-21T15:09:00,6778.72,6747.99,6787.07,6428.76,6531.7,6380.44,6408.19,6559.1,6780.29,6479.8,6746.15,6171.28,6543.27,6342,6484.48,6790.54,6825.55,6447.95,6653.94,6522.07,6337.71,6255.87,6284.75,6424.53,6683.48,6467.11,6792.95,6792.37,6451.35,6147.53,6345.76,6350.52,6661.32,6530.39,6822.57,6793.94,6507.36,6507.66,6544.7,6399.9,6530.3,6722.61,6839.94,6633.19,6557.32,6329.18,6125.33,6382.76
2025-09-21T15:12:00,6779.74,6745.82,6788.2,6429.37,6526,6380.29,6408.62,6559.79,6780.22,6477.1,6745.17,6172.03,6539.99,6343.03,6484.68,6790.69,6827.06,6447.96,6653.37,6524.15,6336.22,6255.44,6286.06,6424.42,6683.36,6466.68,6792.4,6790.79,6450.13,6141.89,6345.44,6349.4,6661.29,6531.26,6822.34,6794.05,6506.55,6505.77,6545.41,6400.12,6529.44,6723.16,6840.4,6633.08,6558.6,6327.23,6124.57,6383.58
2025-09-21T15:15:00,6780.22,6744.97,6786.47,6429.28,6529.97,6380.48,6408.92,6557.4,6776.03,6477.96,6745.26,6170.94,6541.8,6344.87,6485.35,6789.36,6823.51,6446.33,6653.29,6522.04,6338.26,6255.45,6283.64,6424.79,6681.82,6467.38,6791.69,6791.26,6449.2,6145.8,6344.78,6348.67,6658.79,6531.17,6822.01,6792.2,6506.89,6506.76,6545.51,6396.04,6528.79,6723.96,6839.72,6630.34,6557.45,6328.89,6124.39,6381.87
2025-09-21T15:18:00,6782.44,6745.51,6784.97,6430.79,6525.31,6380.48,6409.59,6557.13,6778.98,6476.66,6743.45,6169.89,6542.84,6341.49,6483.77,6790.24,6825.57,6445.61,6653.2,6523.6,6332.87,6254.19,6286.69,6422.45,6684.59,6473.59,6791.05,6790.09,6449.01,6139.02,6344.65,6348.75,6659.14,6530.61,6821.63,6792.91,6506.88,6506.23,6543.48,6402.93,6529.01,6723.27,6839.24,6629.24,6556.83,6324.92,6124.62,6382.07
2025-09-21T15:21:00,6775.73,6744.18,6785.37,6424.78,6525.44,6379.98,6406.81,6558.12,6776.78,6475.95,6744.56,6171.11,6543.6,6346.74,6482.98,6787.63,6824.01,6444.34,6653.16,6521.63,6337.49,6254.59,6283.13,6424.84,6680.4,6463.99,6790.86,6789.9,6449.61,6139.22,6344.45,6349.04,6659.25,6529.23,6819.9,6792.82,6506.95,6506.32,6544.09,6402.09,6527.94,6720.76,6839.14,6631.73,6555.52,6326.62,6124.13,6382.65
2025-09-21T15:24:00,6780.5,6744.22,6786.33,6427.91,6524.99,6378.29,6406.57,6555.99,6774.52,6474.98,6743.94,6169.69,6538.39,6339.58,6484.85,6787.82,6822.36,6444.75,6652.8,6520.71,6336.23,6252.74,6281.99,6422.7,6681.81,6465.52,6790.83,6788,6448.06,6148.18,6343.47,6347.33,6660.41,6529.39,6820.54,6790.64,6505.77,6505.02,6543.16,6398.81,6526.75,6719.97,6838.3,6629.44,6556.02,6324.87,6122.99,6380.31
2025-09-21T15:27:00,6775.41,6743.74,6783.78,6425.75,6529.76,6378.58,6404.65,6553.34,6775.09,6477.26,6743.03,6169.52,6541.83,6344.84,6481.17,6787.61,6822.31,6444.36,6651.85,6520.6,6331.66,6252.49,6282.95,6423.05,6679.65,6463.72,6789.74,6789.2,6448.38,6144.25,6343.09,6346.18,6659.11,6528.23,6820.24,6790.58,6505.9,6505.12,6542.96,6395.51,6527.21,6718.62,6835.92,6630.17,6557.56,6327.75,6123.24,6381.15
2025-09-21T15:30:00,6779.97,6742.69,6785.65,6428.82,6531.97,6378.44,6407.95,6554.84,6771.95,6476.01,6742.82,6168.68,6539.15,6343.24,6481.04,6787.06,6820.94,6444.27,6650.76,6521.75,6334.13,6252.34,6283.24,6422.14,6681.92,6469.52,6789.45,6788.18,6448.88,6139.35,6342.81,6347.26,6657.66,6528.06,6819.7,6791.12,6503.99,6505.48,6542.14,6397.49,6526.18,6718.93,6836.25,6626.26,6557.66,6324.38,6122.38,6380.27
2025-09-21T15:33:00,6778.26,6742.11,6784.25,6427.07,6526.22,6378.01,6405.31,6554.76,6773.9,6474.9,6741.9,6169.27,6538.2,6342.82,6482.18,6786.14,6821.1,6443.69,6651.56,6520.02,6332.95,6250.68,6281.65,6421.81,6680.66,6466.59,6789.18,6787.58,6447.55,6141.11,6342.41,6346.41,6657.43,6527.59,6818.54,6789.78,6504.24,6505.18,6541.44,6395.29,6524.5,6718.91,6836.78,6629.25,6554.94,6323.61,6122.97,6380.29
2025-09-21T15:36:00,6777.63,6741.38,6784.96,6425.84,6525.68,6377.29,6405.95,6554.27,6775.59,6474.69,6742.14,6167.72,6537.32,6342.55,6484.24,6786.41,6820.15,6442.28,6650.73,6520.26,6332.87,6251.82,6282.23,6420.85,6680.09,6464.35,6788.82,6787.19,6447.41,6143.08,6342.21,6345.35,6657.43,6526.97,6817.97,6789.88,6503.89,6502.49,6541.25,6393.22,6523.67,6717.84,6836.17,6628.53,6554.08,6325.83,6121.82,6380.27
2025-09-21T15:39:00,6782.27,6740.95,6785.57,6431.04,6518,6375.61,6405.59,6553.81,6771.91,6471.45,6741.56,6167.38,6541.38,6348.07,6483.57,6785.96,6821.1,6441.79,6648.36,6520.6,6329.17,6250.66,6281.02,6420.06,6680.03,6467.57,6787.75,6788.58,6447.48,6143.53,6341.3,6346.45,6657.79,6526.6,6818.52,6789.1,6504.36,6503.51,6540.34,6400.19,6522.96,6717.74,6836.85,6624.91,6556.15,6320.99,6121.37,6380.04
2025-09-21T15:42:00,6775.65,6740.99,6783.88,6423.29,6528.25,6376.25,6404.16,6551.27,6771.18,6474.91,6738.8,6167.27,6533.75,6338.68,6479.64,6783.93,6817.99,6441.93,6649.2,6518,6332.09,6251.88,6281.63,6420.92,6677.46,6460.87,6787.61,6785.21,6446.76,6143.08,6340.93,6346.27,6656.22,6526.79,6817.02,6787.52,6503.23,6502.25,6540.39,6391.39,6522.72,6717.29,6835.68,6627.11,6554.62,6322.52,6120.88,6378.91
2025-09-21T15:45:00,6774.31,6741.21,6781.6,6424.69,6525.27,6376.84,6403.81,6550.54,6772.06,6472.66,6739.83,6165.61,6539.89,6340.47,6478.48,6783.18,6817.93,6441.32,6647.85,6517.65,6331.21,6251.1,6280.13,6420.84,6677.12,6462.47,6787.75,6785.08,6446.77,6139.27,6340.85,6344.69,6655.9,6525.89,6817.42,6787.25,6503.56,6503.08,6539.86,6395.91,6523.48,6715.33,6833.09,6628.6,6554.11,6322.96,6121.57,6378.93
2025-09-21T15:48:00,6772.82,6741.76,6781.47,6423.66,6529,6376.49,6402.94,6548.87,6770.15,6473.75,6739.19,6166.43,6536.02,6342.66,6479.85,6783.52,6817.09,6441.36,6647.96,6517.55,6333.22,6250.76,6279.25,6421.44,6676.53,6464.91,6787.63,6784.37,6445.8,6137.53,6340.45,6344.27,6655.75,6525.06,6817.19,6786.42,6503.36,6502.86,6538.92,6392.98,6523.03,6715.17,6833.29,6627.33,6554.6,6323.42,6121.06,6379.42
2025-09-21T15:51:00,6776.88,6738.77,6781.87,6423.43,6524.42,6375.28,6403.51,6550.06,6770.17,6471.31,6738.23,6165.8,6535.97,6340.36,6479.51,6782.33,6814.59,6440.22,6648.2,6517.56,6331.5,6250.22,6277.82,6419.14,6676.61,6456.77,6785.63,6785.02,6445.47,6144.6,6340.22,6342.9,6655.67,6525.08,6816.69,6787.1,6502.1,6501.55,6538.76,6390.88,6521.47,6715.79,6833.8,6625.84,6552.31,6321.66,6119.95,6378.36
2025-09-21T15:54:00,6775.16,6738.98,6782.89,6423.27,6528.22,6374.71,6403.03,6548.71,6769.49,6472.38,6736.8,6166.19,6537.63,6337.18,6479.55,6782.57,6816.27,6440.27,6646.89,6517.96,6331.62,6250.31,6279.1,6418.93,6677.27,6460.17,6785.87,6785.35,6445.22,6135.9,6339.58,6343.45,6654.35,6524.71,6815.93,6786.39,6501,6501.72,6538.21,6395.16,6522.17,6713.03,6834,6623.76,6552.21,6322.82,6120.42,6379.56
2025-09-21T15:57:00,6771.32,6740.18,6780.33,6421.95,6523.51,6375.43,6400.85,6545.77,6769.75,6471.77,6736.78,6165.63,6536.16,6341.64,6478.08,6780.27,6813.91,6440.73,6647.44,6516.14,6326.62,6250.36,6280.13,6419.58,6675.84,6454.49,6785.01,6784.18,6444.16,6144.91,6340.22,6342.24,6654.16,6523.97,6814.37,6785.45,6500.89,6502.18,6537.78,6387.57,6521.07,6713.07,6833.2,6625.05,6553.9,6322.82,6118.93,6377.06
2025-09-21T16:00:00,6769.57,6741.1,6779.1,6420.62,6518.54,6374.75,6399.22,6547.25,6767.76,6468.74,6735.6,6162.68,6537.99,6338.01,6477.77,6779.7,6815.69,6438.8,6644.55,6515.47,6328.8,6250.54,6281.27,6420.14,6674.45,6461.52,6783.45,6782.56,6444.23,6136.15,6339.19,6341.82,6652.63,6523.93,6814.97,6785.15,6501.87,6501.28,6537.6,6394.93,6519.2,6713.14,6830.09,6624,6553.29,6318.54,6120.26,6379.33
2025-09-21T16:03:00,6773.58,6737.14,6781.85,6425.16,6527.34,6374.42,6403.17,6548.27,6770.25,6471.16,6736.49,6163.73,6538.44,6342.23,6476.82,6780.16,6812.77,6439.27,6645.39,6516.57,6330.57,6249.18,6278.73,6419.14,6675.91,6457.74,6783.87,6782.78,6444.64,6137.99,6338.01,6342.01,6653.08,6522.3,6815.2,6785.08,6500.87,6501.88,6537.93,6393.62,6519.85,6710.78,6830.81,6621.2,6552.64,6319.82,6118.56,6377.5
2025-09-21T16:06:00,6771.23,6736.74,6781.28,6421.02,6521.11,6374.02,6402.44,6544.11,6768.13,6468.82,6736.05,6162.2,6536.46,6339.52,6478.19,6779.99,6812.95,6437.36,6644.58,6515.64,6331.38,6248.97,6277.84,6418.37,6674.56,6454.84,6783.55,6783.02,6442.84,6138.95,6338.39,6342,6652.51,6522.97,6813.86,6784.28,6500.32,6500.41,6536.55,6392.45,6518.15,6710.12,6830.12,6623.67,6550.96,6318.74,6119,6376.14
2025-09-21T16:09:00,6770.61,6737.52,6779.76,6421.66,6524.29,6373.3,6400.99,6544.18,6765.9,6468.68,6735.14,6163.62,6535.04,6337.71,6477.02,6779.57,6813.3,6438.25,6644.81,6513.75,6326.38,6248.53,6277.98,6419.27,6672.47,6456.48,6781.69,6780.44,6442.53,6136.96,6336.92,6341.75,6651.68,6522.37,6814.21,6783.7,6501.5,6500.88,6536.25,6389.56,6517.12,6709.86,6830.01,6622.72,6550.19,6320.37,6118.79,6377.46
2025-09-21T16:12:00,6773.35,6737.17,6779.19,6421.98,6524.34,6373.79,6401.96,6542.44,6767.51,6467.43,6735.3,6162.42,6531.91,6337.33,6475.67,6778.35,6812.01,6437.2,6643.38,6514.39,6329.55,6248.25,6275.69,6417.51,6673.37,6455.87,6782.07,6780.81,6442.75,6139.91,6336.9,6341.28,6652.65,6521.92,6812.73,6783.26,6500.29,6499.1,6536.24,6388.66,6517.66,6708.78,6829.36,6620.72,6550.97,6318.26,6118.19,6377.62
2025-09-21T16:15:00,6771.27,6736.95,6778.83,6418.05,6521.7,6372.86,6403.95,6543.4,6768.73,6466.99,6733.77,6161.69,6533.25,6336.04,6477.49,6777.63,6812.91,6437.52,6644.16,6512.31,6327.88,6248.71,6276.15,6418.64,6673.22,6456.64,6782.08,6780.37,6442.59,6136.37,6337.37,6340.97,6651.01,6521.32,6811.99,6781,6500.83,6500.31,6535.23,6386.83,6517.26,6708.02,6828.74,6620.45,6549.63,6317.47,6117.86,6377.04
2025-09-21T16:18:00,6767.62,6736.31,6778,6417.03,6517.1,6372.28,6399.55,6544.24,6767.38,6466,6733,6161.91,6536.06,6335.14,6478.66,6776.65,6810.96,6437.37,6643.76,6512.13,6325.54,6248.93,6279.37,6416.74,6672.52,6455.66,6781.69,6779.61,6441.16,6136.13,6336.53,6341.37,6650.88,6520.98,6810.66,6782.5,6500.46,6498.78,6535.01,6391.22,6516.19,6711.4,6827.45,6622.07,6548.96,6318.95,6117.12,6375.17
2025-09-21T16:21:00,6771.98,6736.06,6778.51,6419.5,6515.58,6372.4,6401.44,6539.5,6768.32,6464.13,6732.15,6161.14,6533.92,6333.69,6478.72,6778.26,6809.64,6435.59,6642.51,6513.86,6328.74,6247.82,6275.16,6417.51,6672.67,6454.35,6781.27,6779.91,6442.13,6134.64,6335.47,6339.89,6649.24,6520.32,6810.97,6782.12,6497.69,6498.09,6534.4,6390.95,6514.6,6706.38,6828.66,6617.99,6550.9,6317.11,6117.79,6375.78
2025-09-21T16:24:00,6767.7,6735.41,6777.72,6421.59,6523.79,6372.61,6399.84,6539.71,6764.11,6466.9,6731.53,6160.49,6533.12,6334.82,6473.26,6776.44,6810.42,6435.66,6641,6512.23,6326.59,6246.77,6275.72,6415.72,6669.68,6456.57,6780.15,6778.46,6441.56,6133.16,6335.12,6339.2,6649.65,6519.48,6810.77,6779.62,6498.97,6498.47,6534.66,6387.36,6515.23,6705.46,6826.25,6619.6,6551.07,6318.09,6116.75,6375.1
2025-09-21T16:27:00,6767.93,6735.14,6775.39,6420.91,6515.69,6371.33,6397.77,6540.8,6764.46,6463.97,6732.02,6160.67,6533.64,6337.34,6474.84,6775.44,6809.51,6434.8,6642.03,6510.33,6325.05,6246.56,6276.4,6415.7,6669.69,6452.63,6779.99,6778.78,6440.43,6138.37,6334.72,6341.09,6649.69,6519.57,6809.6,6781.49,6498.63,6497.96,6534.32,6388.97,6514.2,6706.17,6826.54,6620.4,6548.33,6318.33,6117.05,6375.2
2025-09-21T16:30:00,6766.92,6733.1,6777.42,6418.91,6521.39,6371.58,6398.74,6538.06,6762.1,6465.62,6731,6160.43,6534.83,6333.8,6475.45,6775.86,6808.88,6434.37,6640.93,6511.23,6325.48,6246.17,6274.04,6414.8,6669.5,6453.68,6779.77,6777.91,6441.13,6133.9,6334.91,6339.57,6649.48,6518.98,6809.76,6779.4,6498.58,6498.87,6533.41,6386.37,6513.59,6705.34,6825.39,6619.74,6549.37,6316.88,6115.64,6374.48
2025-09-21T16:33:00,6767.97,6733.76,6776.31,6419.83,6518.66,6371.32,6398.79,6538.04,6762.13,6464.23,6730.2,6159.14,6531.7,6334.37,6474.93,6775.45,6806.24,6433.88,6640.8,6512.11,6323.75,6246.58,6274.72,6416.11,6669.78,6450.11,6779.38,6778.43,6439.68,6135.76,6334.85,6338.29,6648.68,6519.66,6808.82,6779.46,6497.39,6498.14,6533.33,6388.15,6513.2,6703.8,6826.62,6618.05,6548.56,6317.31,6115.97,6374.52
2025-09-21T16:36:00,6768.47,6734.92,6776.52,6418.07,6514.91,6371.87,6399.31,6537.74,6765.04,6462.96,6731.54,6160.2,6531.68,6337.08,6476.31,6774.84,6805.12,6433.22,6640.87,6512.36,6329.27,6246.34,6274.6,6415.77,6670.62,6451.1,6778.08,6774.84,6439.96,6135.64,6333.83,6336.85,6649.84,6518.44,6807.17,6779.72,6496.88,6497.49,6532.09,6391.24,6512.85,6705.37,6823.07,6617.88,6547.18,6314.21,6116.39,6375.44
2025-09-21T16:39:00,6766.87,6732.96,6774.78,6419.38,6520.21,6371.33,6396.68,6537.94,6759.21,6464.23,6728.88,6159.06,6532.88,6333.91,6472.14,6773.63,6807.65,6433.56,6640.54,6511.34,6322.95,6245.88,6275.28,6414.94,6668.14,6453.06,6777.39,6775.12,6439.71,6130.68,6333.42,6338.22,6648.15,6517.63,6807.12,6778.3,6497.15,6497.94,6532.15,6386.15,6511.88,6702.39,6824.89,6618.1,6547.36,6316.37,6115.25,6374.38
2025-09-21T16:42:00,6764.09,6733.03,6774.88,6416.84,6517.8,6371.15,6395.41,6536.33,6761.33,6462.21,6729.51,6157.18,6529.19,6333.04,6474.62,6772.8,6802.66,6434.02,6638.21,6509.94,6321.91,6245.93,6276.24,6413.63,6666.97,6451.73,6778.28,6775.79,6439.46,6135.58,6333.91,6337.91,6647.61,6517.65,6807.55,6777.81,6496.59,6497.67,6531.94,6388.74,6512.63,6702.4,6825.22,6617.08,6548.8,6319.51,6115.81,6374.27
2025-09-21T16:45:00,6766.24,6732.31,6775.74,6417.46,6517.87,6370.84,6396.64,6534.38,6760.09,6462.37,6728.7,6157.67,6531.36,6333.58,6472.5,6772.79,6803.43,6433.42,6638.66,6509.9,6322.42,6245.98,6271.3,6414.49,6667.49,6448.67,6777.51,6775.45,6440.03,6133.08,6332.62,6337.23,6648.28,6517.33,6807.33,6777.81,6497.03,6497.19,6531.42,6386.29,6511.07,6701.81,6823.59,6616.65,6546.52,6316.29,6115.04,6374.58
2025-09-21T16:48:00,6765.12,6733.13,6775.68,6416.86,6520.53,6370.34,6396.93,6533.96,6757.38,6464.76,6727.39,6157.29,6534.17,6332.23,6473.57,6772.41,6803.75,6431.99,6637.74,6510.09,6321.34,6245.34,6274.39,6413.48,6666.17,6449.48,6776.69,6774.02,6439.92,6133.14,6331.66,6336.66,6646.42,6516.67,6806.83,6777.05,6495.64,6496.55,6531.27,6385.25,6510.91,6700.92,6822.94,6615.78,6545.67,6315.62,6114.72,6372.68
2025-09-21T16:51:00,6767.47,6730.75,6775.2,6419.07,6518.6,6369.51,6395.23,6536.43,6758.82,6461.31,6728.29,6156.84,6531.68,6334.45,6473.98,6771.09,6803.58,6431.59,6637.06,6510.47,6322.21,6245.55,6271.9,6413.89,6667.48,6451.88,6776.92,6774.25,6437.75,6135.24,6333.46,6338,6647.28,6516.29,6806.31,6776.6,6497.03,6497,6531.69,6386.11,6511.11,6701.37,6821.35,6616.07,6547.46,6315.88,6113.53,6373.71
