Timestamp,Camelina01 - Weight (g),Camelina02 - Weight (g),Camelina03 - Weight (g),Camelina04 - Weight (g),Camelina05 - Weight (g),Camelina06 - Weight (g),Camelina07 - Weight (g),Camelina08 - Weight (g),Camelina09 - Weight (g),Camelina10 - Weight (g),Camelina11 - Weight (g),Camelina12 - Weight (g),Camelina13 - Weight (g),Camelina14 - Weight (g),Camelina15 - Weight (g),Camelina16 - Weight (g),Camelina17 - Weight (g),Camelina18 - Weight (g),Camelina19 - Weight (g),Camelina20 - Weight (g),Camelina21 - Weight (g),Camelina22 - Weight (g),Camelina23 - Weight (g),Camelina24 - Weight (g),Camelina25 - Weight (g),Camelina26 - Weight (g),Camelina27 - Weight (g),Camelina28 - Weight (g),Camelina29 - Weight (g),Camelina30 - Weight (g),Camelina31 - Weight (g),Camelina32 - Weight (g),Camelina33 - Weight (g),Camelina34 - Weight (g),Camelina35 - Weight (g),Camelina36 - Weight (g),Camelina37 - Weight (g),Camelina38 - Weight (g),Camelina39 - Weight (g),Camelina40 - Weight (g),Camelina41 - Weight (g),Camelina42 - Weight (g),Camelina43 - Weight (g),Camelina44 - Weight (g),Camelina45 - Weight (g),Camelina46 - Weight (g),Camelina47 - Weight (g),Camelina48 - Weight (g),Camelina49 - Weight (g),Camelina50 - Weight (g)
2025-06-23T21:24:00,6778.33,6641.87,6607.58,7598.62,6572.9,7010.36,6707.51,6687.89,6648.18,6967.98,6747.13,6954.76,6851.77,6720.14,6752.32,6838.93,6687.55,6679.46,6681.51,6782.31,6609.56,6883.11,6718.8,6666.31,6587.97,6761.17,6733.94,7498.84,6745.18,6473.76,6893.65,6669.6,6614.29,6855.25,7289.67,6716.37,6695.15,6818.69,6798.33,6676.66,6738.68,6832.47,6526.11,6587.72,6546.24,6642.47,6824.92,6757.23,6542.64,6841.48
2025-06-23T21:27:00,6778.7,6642.17,6605.12,7598.38,6573.33,7010.79,6707.94,6686.91,6648,6968.25,6747.17,6954.79,6851.01,6719.6,6752.36,6839.63,6687.08,6680.68,6682.38,6783.04,6608.55,6883.68,6719.47,6667.53,6588.63,6761.01,6734.26,7498.7,6745.52,6473.62,6894,6669.89,6613.26,6855.7,7289.29,6717.16,6697.08,6819.24,6798.04,6676.33,6738.92,6833.05,6526.34,6588.61,6547.86,6642.86,6824.77,6756.34,6543.8,6842.9
2025-06-23T21:30:00,6778.92,6642.58,6607.17,7597.35,6573.61,7011.86,6709.71,6688,6648.36,6968.19,6747.17,6955.32,6850.37,6720.2,6753.21,6840.2,6687.15,6681.46,6682.45,6782.99,6608,6884.93,6716.69,6665.13,6589.13,6760.81,6735.55,7499.67,6745.84,6475.11,6893.7,6669.9,6613.52,6855.06,7290.62,6717.84,6696.75,6818.49,6797.15,6674.83,6739.43,6833.35,6526.72,6587.27,6547,6642.28,6825.22,6757.61,6543.31,6841.43
2025-06-23T21:33:00,6779.27,6641.92,6604.23,7597.05,6574.29,7011.4,6706.43,6686.29,6649.19,6968.52,6747.62,6955.24,6851.16,6720.18,6752.74,6839.67,6687.66,6678.05,6681.3,6782.69,6608.84,6883.31,6719.32,6662.98,6588.59,6761.9,6734.94,7499.76,6746.87,6475.1,6893.74,6670.31,6613.51,6857.38,7290.92,6717.45,6695.53,6817.42,6800.26,6676.76,6738.57,6832.51,6527.02,6588.09,6547.06,6642.3,6824.33,6758.04,6543.34,6841.64
2025-06-23T21:36:00,6779.09,6643.13,6606.93,7598.66,6573.61,7011.42,6708.4,6687.2,6648.05,6968.67,6747.73,6954.79,6852.4,6720.26,6753.7,6839.77,6686.59,6683.68,6681.79,6783.12,6608.3,6884.68,6719.74,6667.33,6589,6760.57,6735.53,7499.63,6745.88,6474.11,6893.04,6670.17,6614.48,6855.55,7290.41,6717.02,6697.63,6821.15,6796.26,6675.29,6739.32,6833.06,6527.03,6587.6,6547.68,6641.91,6825.08,6758.28,6543.88,6840.37
2025-06-23T21:39:00,6778.96,6643.41,6605.24,7598.42,6573.68,7011.25,6708.82,6686.7,6648.79,6968.16,6746.82,6955.76,6851.68,6720.7,6753.35,6839.59,6686.99,6680.41,6681.85,6783.5,6608.6,6884.16,6718.35,6666.61,6588.64,6760.47,6735.14,7499.05,6745.83,6473,6894.64,6670.81,6614.68,6855.03,7291.03,6716.14,6695.63,6819.33,6799.33,6676.39,6738.89,6832.92,6525.75,6588,6547.68,6642.73,6825.13,6758.73,6542.78,6841.5
2025-06-23T21:42:00,6779.98,6642.54,6608.76,7598.73,6573.57,7011.62,6709.35,6688.14,6647.21,6968.37,6748.37,6955.78,6853.17,6720.15,6753.06,6839.86,6686.32,6683.04,6681.68,6782.29,6608.19,6886.13,6718.1,6664.22,6589.06,6761.02,6735.3,7500.09,6745.76,6473.94,6893.63,6671.64,6614.06,6852.62,7291.87,6718.58,6696.99,6818.48,6798.11,6676.01,6739.46,6833.03,6527.68,6588.85,6546.78,6641.61,6824.91,6758.98,6543.27,6844.42
2025-06-23T21:45:00,6779.28,6643.83,6603.22,7599.1,6574.38,7011.79,6709.02,6686.6,6648.74,6969.34,6746.95,6955.28,6852.8,6719.59,6753.26,6839.88,6686.88,6679.58,6681.93,6783.21,6608.37,6883.4,6719.61,6665.09,6589.24,6760.78,6735.32,7499.78,6746.39,6474.23,6895.23,6671.46,6615.22,6856.37,7290.08,6716.2,6696.71,6817.9,6799.76,6676.08,6738.8,6832.72,6525.94,6587.38,6548.12,6642.81,6824.2,6758.19,6543.52,6841.36
2025-06-23T21:48:00,6779.47,6644.06,6605.76,7600.23,6573.67,7012.15,6708.64,6687.65,6647.98,6968.46,6748.61,6955.58,6852.66,6720.24,6753.83,6839.81,6687.27,6681.62,6681.59,6784.35,6609.63,6885.36,6718.89,6665.67,6589.21,6761.63,6735.2,7500.21,6746.18,6474.31,6894.73,6672.21,6615.05,6856.07,7289.9,6717.28,6696.41,6818.36,6798.14,6676.71,6739.35,6832.89,6526.86,6588.04,6547.52,6641.68,6824.51,6759.64,6543.39,6842.07
2025-06-23T21:51:00,6780.32,6643.98,6605.29,7599.98,6574.1,7011.2,6708.86,6687.24,6648.95,6968.64,6748.39,6955.29,6852.84,6721.7,6754.42,6840,6687.02,6680.56,6682.4,6783.65,6609.06,6884.79,6718.92,6666.1,6589.44,6761.01,6735.36,7499.45,6745.73,6475.3,6895.49,6671.94,6614.57,6856.89,7291.42,6717.53,6696.22,6818.37,6798.71,6676.41,6738.77,6832.73,6526.62,6587.52,6548.23,6641.55,6824.26,6758.34,6542.82,6842.11
2025-06-23T21:54:00,6779.78,6643.29,6606.96,7599.24,6574.21,7011.82,6708.24,6686.81,6649.26,6969.55,6748.25,6955.57,6852.79,6721.4,6754.39,6840.57,6688.61,6681.46,6682.26,6783.59,6609.53,6885.28,6718.93,6664.94,6589.89,6761.75,6735.74,7500.88,6746,6475.07,6895.13,6672.5,6614.99,6856.51,7290.75,6716.76,6697.19,6819.57,6797.18,6675.37,6739.5,6833.24,6527.07,6588.03,6547.9,6642.32,6823.94,6758,6543.56,6840.54
2025-06-23T21:57:00,6779.36,6644.45,6605.95,7598.55,6573.52,7012.16,6709.46,6687.88,6649.32,6968.92,6748.58,6956.98,6853.39,6720.65,6753.46,6841.49,6688.48,6679.68,6681.93,6782.79,6608.63,6884.47,6719.58,6665.31,6589.69,6761.79,6735.86,7500.25,6745.78,6474.24,6893.95,6673.64,6615.3,6855.24,7291.5,6716.77,6695.69,6818.04,6799.14,6676.65,6738.53,6832.91,6526.04,6588.31,6546.43,6642.58,6824.63,6758.64,6544.26,6841.39
2025-06-23T22:00:00,6779.73,6643.52,6606.33,7598.84,6574.29,7012.26,6707.7,6687.28,6649.38,6969.03,6748.77,6957.25,6853.93,6720.02,6754.34,6841.03,6687.05,6681.62,6681.3,6784.09,6609.59,6886.11,6718.52,6668.55,6589.76,6761.16,6736.63,7501.26,6746.17,6474.68,6895.59,6673.7,6614.96,6855.63,7290.74,6716.1,6696.97,6821.4,6797.56,6676.48,6738.11,6833.63,6526.46,6588.72,6547.98,6641.82,6823.46,6758.71,6544.29,6841.7
2025-06-23T22:03:00,6780.25,6643.88,6605.36,7599.01,6574.12,7012.32,6709.28,6687.23,6649.27,6968.85,6749.12,6955.84,6852.49,6722,6754.8,6840.9,6687.25,6683.42,6681.61,6783.2,6609.66,6885.21,6716.1,6667.18,6590.14,6761.71,6736.27,7500.91,6746.42,6474.69,6894.84,6673.57,6613.48,6855.23,7291.49,6717.83,6697.26,6820.29,6797.99,6677.03,6738.43,6833.29,6526.74,6589.6,6548.43,6643.23,6824.99,6758.66,6543.75,6841.87
2025-06-23T22:06:00,6779.83,6645.11,6607.08,7599.66,6574.83,7012.68,6709.5,6686.11,6648.54,6968.8,6749.23,6955.66,6852.95,6721.48,6754.75,6840.03,6687.2,6681.64,6681.99,6784.51,6609.77,6884.99,6718.2,6668.08,6589.42,6761.48,6736.69,7501.36,6746.84,6474.02,6896.4,6673.78,6614.11,6855.52,7291.63,6715.62,6697,6820.4,6799.02,6676.96,6739.66,6833.37,6525.42,6588.61,6548.6,6642.68,6823.55,6758.71,6543.9,6840.43
2025-06-23T22:09:00,6779.65,6644.65,6608.07,7599.6,6575.12,7013.07,6708.35,6687.23,6649.31,6969.22,6749.89,6956.18,6853.74,6721.94,6754.61,6841.6,6687.32,6681.28,6682.4,6784.6,6609.12,6885.15,6718.84,6667,6589.73,6761.54,6736.9,7502.17,6747.29,6474.64,6895.77,6675.11,6614.88,6855.44,7291.78,6715.36,6696.38,6820.76,6798.9,6677.34,6739.44,6833.14,6527.49,6588.9,6547.04,6642.75,6824.14,6759.92,6543.92,6843.11
2025-06-23T22:12:00,6778.85,6645.15,6608.78,7599.68,6573.86,7013.58,6709.46,6687.26,6649.59,6969.6,6750.82,6956.58,6853.97,6721.44,6754.66,6841.2,6688.6,6682.77,6681.44,6783.75,6609.14,6886.19,6719.53,6666.24,6590.42,6761.49,6736,7501.53,6747.08,6474.35,6895.86,6675.02,6614.98,6854.91,7291.05,6716.31,6697.67,6820.28,6801.58,6676.99,6738.57,6833.08,6525.6,6590.71,6547.33,6642.26,6824.25,6759.65,6543.61,6841.61
2025-06-23T22:15:00,6779.83,6644.65,6605.9,7599.77,6575.33,7012.41,6709,6687.51,6650.04,6970.14,6750.35,6956.68,6853.51,6722.43,6755.5,6841.17,6687.72,6682.06,6681.84,6784.69,6608.27,6885.81,6719.18,6666.72,6590.67,6761.71,6736.76,7502.24,6746.83,6474.2,6896.39,6675.6,6614.43,6857,7291.48,6717.4,6696.31,6818.98,6798.51,6676.46,6739.68,6832.95,6525.76,6591.47,6547.4,6642.03,6824.89,6759.74,6544.9,6842.03
2025-06-23T22:18:00,6779.47,6644.91,6605.73,7599,6574.63,7013.2,6709,6686.34,6649.63,6968.97,6750.57,6957.21,6854.82,6721.96,6756.52,6842.16,6688.54,6681.81,6682.24,6785.05,6608.75,6884.72,6718.22,6668.19,6591.63,6760.92,6737.34,7501.4,6746.91,6474.82,6895.51,6675.36,6614.8,6856.51,7291.81,6717.12,6696.83,6820.4,6797.81,6675.99,6739.75,6833.61,6528.23,6590.62,6548.79,6642.78,6823.22,6760.44,6544.89,6843.77
2025-06-23T22:21:00,6779.92,6645.83,6607.88,7599.21,6575.44,7012.51,6708.26,6686.72,6650.69,6969.74,6750.42,6956.25,6854.15,6722.51,6754.97,6841,6688.28,6683.22,6682.3,6783.9,6608.17,6885.26,6719.16,6668.06,6591.22,6760.84,6736.65,7502.28,6746.67,6473.19,6895.74,6675.91,6614.9,6854.72,7292.15,6717.38,6697.03,6818.79,6800.02,6677.82,6738.88,6833.37,6526.76,6590.16,6548.15,6642.06,6824.65,6760.25,6544.26,6841.68
2025-06-23T22:24:00,6779.59,6645.18,6607.24,7599.76,6574.8,7013.81,6710.09,6686.83,6650.38,6968.86,6751.05,6956.31,6855.01,6721.94,6755.58,6841.46,6687.91,6681.25,6683.33,6783.57,6608.69,6884.47,6718.68,6665.79,6591.2,6761.42,6737.86,7501.31,6747.77,6472.92,6895.7,6676.03,6616.01,6856.81,7292.45,6717.79,6697.49,6820.8,6796.65,6676.46,6739.53,6833.83,6527.47,6591.12,6548.39,6642.33,6823.46,6757.99,6544.67,6840.82
2025-06-23T22:27:00,6780.2,6645.64,6608.09,7599.78,6574.95,7013.9,6709.11,6686.95,6649.99,6969.42,6751.55,6957.05,6854.97,6721.89,6755.11,6841.87,6688.16,6682.39,6682.34,6783.79,6608.67,6884.85,6718.1,6665.88,6591.48,6762.36,6736.93,7502.34,6746.82,6474.89,6896.93,6676.61,6616.02,6855.68,7291.39,6716.18,6698.29,6819.69,6800.49,6676.54,6739.45,6833.24,6528.32,6591.72,6549.13,6642.74,6824.04,6760.42,6544.66,6841.56
2025-06-23T22:30:00,6780.69,6645.76,6606.75,7601.34,6575.88,7013.91,6708.45,6687.41,6650.4,6969.13,6751.75,6957.2,6854.97,6722.57,6754.71,6841.15,6688.3,6682.73,6682.31,6784.14,6608.78,6886.73,6718.82,6667.63,6591.32,6762.23,6737.68,7502.31,6747.25,6474.67,6897.49,6677.5,6615.4,6855.89,7291.56,6716.09,6697.28,6819.88,6800.1,6676.88,6740.12,6833.54,6526.21,6591.67,6548.66,6642.99,6824.37,6759.06,6544.75,6843.11
2025-06-23T22:33:00,6780.07,6646.23,6608.5,7599.9,6574.91,7013.6,6708.51,6686.47,6650.84,6969.73,6752.91,6957.29,6854.23,6723.02,6755.11,6841.16,6688.51,6682.61,6681.75,6784.1,6608.52,6886.19,6718.87,6666.6,6591.49,6762.32,6737.13,7502.03,6747.82,6473.43,6896.09,6676.78,6615.24,6855.75,7291.67,6717.64,6696.13,6818.75,6798.39,6676.98,6739.47,6831.87,6526.9,6592.86,6547.65,6642.22,6824.08,6758.36,6545.61,6841.25
2025-06-23T22:36:00,6780.06,6645.88,6608.67,7600.07,6574.78,7013.47,6710.39,6687.29,6650.27,6970.8,6752.08,6956.68,6854.59,6723.08,6754.89,6841.92,6689.28,6682.41,6683.88,6784.69,6608.82,6885.07,6719.15,6664.53,6590.84,6761.01,6737.03,7502.46,6747.72,6473.82,6895.84,6678.62,6616.54,6856.71,7291.92,6717.74,6697.55,6821.41,6797.2,6676.07,6739.68,6833.04,6526.26,6592.66,6548.54,6642.64,6823.97,6759.27,6545.31,6842.25
2025-06-23T22:39:00,6781.38,6646.29,6607.75,7600.82,6575.65,7013.8,6708.87,6687.82,6651.1,6969.82,6752.49,6958.03,6855.01,6722.88,6755.41,6841.8,6689.03,6682.23,6682.27,6785.43,6609.16,6886.67,6719.09,6669.08,6591.26,6762.31,6738.02,7502.7,6747.43,6472.94,6897.76,6678.64,6615.03,6855.06,7291.97,6716.15,6695.81,6820.04,6799.48,6676.85,6739.48,6833.26,6526.42,6592.57,6548.6,6642.84,6823.82,6760.48,6545.41,6843.19
2025-06-23T22:42:00,6780.83,6646.65,6605.3,7601.56,6575.13,7013.71,6709.01,6686.84,6652.14,6969.98,6752.84,6958.32,6855.46,6724.13,6756.01,6841.73,6688.02,6684.29,6682,6784.73,6609.59,6887.28,6719.26,6668.43,6591.67,6761.03,6737.88,7503.13,6748.24,6473.22,6896.25,6678.7,6615.27,6856.13,7291.39,6717.45,6697.51,6819.4,6800.77,6676.7,6740.83,6833.8,6527.35,6591.84,6548.56,6642.99,6824.55,6759.3,6546.6,6843.74
2025-06-23T22:45:00,6781.38,6646.17,6607.43,7600.83,6575.35,7014.26,6709.13,6687.14,6650.41,6969.68,6752.9,6958.05,6855.22,6724.41,6756.63,6842.11,6687.98,6683.14,6683.28,6785.74,6609.06,6887.04,6719.14,6668.27,6591.4,6761.13,6738.5,7503.62,6747.9,6474.2,6897.65,6678.8,6615.24,6857.08,7292.17,6716.2,6696.54,6821.96,6800.18,6676.93,6741.67,6833.32,6525.46,6592.46,6547.83,6642.85,6824.19,6759.57,6546.46,6844.34
2025-06-23T22:48:00,6781.29,6646.61,6609.27,7600.61,6575,7014.76,6709.43,6687.25,6652.71,6970.58,6753.41,6957.12,6856.35,6722.68,6755.79,6841.94,6688.68,6682.86,6684.34,6783.59,6608.75,6886.37,6719.61,6664.5,6591.75,6762.44,6738.42,7503.73,6748.77,6474.47,6896.09,6679.02,6616.22,6857.03,7292.6,6716.59,6698.2,6820.02,6800.18,6676.71,6740.02,6833.95,6528.37,6592.48,6549,6642.44,6824.48,6758.93,6546.46,6843.02
2025-06-23T22:51:00,6781.89,6646.99,6606.98,7601.85,6575.75,7014.59,6707.48,6687.18,6651.21,6970.19,6754.77,6957.83,6854.86,6722.86,6755.78,6842.28,6689.9,6681.65,6682.89,6786.95,6609.46,6885.75,6720.17,6665.59,6593.12,6761.62,6737.83,7503.17,6748.6,6474.36,6898.27,6679.79,6615.33,6855.45,7291.21,6715.67,6695.87,6822.26,6796.53,6676.56,6738.52,6833.48,6526.6,6593.38,6548.01,6641.79,6823.47,6760.27,6545.2,6841.18
2025-06-23T22:54:00,6781.11,6645.89,6608.65,7600.84,6575.06,7015.44,6708.29,6687.79,6652.74,6970.86,6753.97,6957.73,6856.3,6723.91,6755.86,6841.02,6688.47,6682.16,6683.07,6784.59,6609.82,6886.29,6719.94,6668.12,6591.55,6761.46,6737.33,7503.75,6748.54,6473.82,6896.94,6679.75,6615.43,6855.55,7292.07,6716.94,6696.97,6819.82,6797.47,6676.62,6740.3,6833.34,6527.19,6593.29,6548.9,6642.73,6823.83,6760.55,6547.58,6842.34
2025-06-23T22:57:00,6781.88,6647.67,6605.64,7601.97,6576.09,7014.9,6708.2,6686.5,6652.23,6970.31,6754.78,6957.88,6855.13,6723.89,6756.23,6842.57,6688.4,6684.24,6682.2,6786.41,6609.04,6888.09,6720.79,6668.86,6593.15,6761.05,6738.19,7502.94,6748.26,6473.34,6897.51,6680.37,6615.05,6855.16,7292.49,6715.92,6695.79,6820.82,6799.02,6676.51,6739.36,6833.52,6527.48,6592.9,6548.2,6642.59,6824.12,6759.28,6544.72,6841.91
2025-06-23T23:00:00,6781.83,6646.76,6608.46,7602.39,6575.22,7014.87,6708.41,6687.7,6651.95,6969.61,6755.51,6958.14,6855.99,6724.8,6756.03,6841.92,6688.8,6682.05,6684.05,6785.59,6609.51,6886.17,6720.68,6668.12,6591.56,6762.26,6738.64,7504.21,6747.99,6473.93,6896.57,6680.68,6615.17,6855.95,7292.13,6717.37,6696.95,6821.32,6798.15,6676.5,6739.46,6833.86,6526.37,6592.89,6548.79,6642.06,6824.54,6759.27,6545.53,6844.28
2025-06-23T23:03:00,6904.3,6782.47,6735.42,7709.3,6710.79,7161.63,6843.18,6799.91,6793.54,7121.7,6897.33,7113.71,7012.69,6874.12,6894.73,6977.11,6819.21,6823.2,6817.08,6926.09,6762.79,7030.64,6854.88,6801.75,6723.77,6896.75,6884.67,7649.98,6889.83,6629.25,7032.68,6829.16,6762.82,6986.98,7454.38,6835.12,6827.45,6955.53,6946.32,6825.81,6859.35,6963.56,6686.55,6739.74,6694.56,6780.75,6981.22,6913.67,6684.36,6986.73
2025-06-23T23:06:00,6837.17,6709.92,6671.52,7658.38,6639.12,7084.13,6776.83,6734,6731.35,7051.18,6823.98,7040.39,6937.96,6794.73,6828.71,6912.51,6754.29,6756.42,6750.43,6851.61,6690.54,6958.03,6793.85,6738.49,6649.09,6829.51,6811.87,7582.3,6819.16,6557.16,6970.91,6764.03,6690.42,6932.3,7374.08,6777.26,6753.6,6886.96,6874.58,6756.8,6802.44,6900.78,6622.11,6664.6,6620.15,6708.49,6908.59,6841.45,6619.89,6921.27
2025-06-23T23:09:00,6824.14,6689.74,6653.14,7653.18,6625.51,7062.63,6763.88,6726.1,6713.77,7028.03,6813.16,7021.14,6916.43,6778.61,6815.25,6895.61,6739.46,6742.07,6740.53,6830.92,6675.7,6945.8,6776.42,6723.08,6637.56,6818.91,6792.47,7570.23,6801.98,6536.84,6949.86,6747.69,6674.75,6913.73,7358.25,6766.33,6739.51,6876.29,6858.16,6736.61,6790.98,6890.95,6610.12,6647.06,6600.66,6698.93,6891.83,6828.96,6604.93,6903.5
2025-06-23T23:12:00,6822.63,6685.58,6654.02,7650.5,6623.94,7060.82,6762.08,6724.14,6709.7,7019.23,6811.43,7015.46,6910.01,6775.71,6812.61,6891.9,6741.22,6738.36,6737.03,6827.54,6669.79,6940.63,6771.5,6718.85,6634.97,6815.35,6787.04,7565.41,6798.51,6530.78,6941.87,6739.09,6671.53,6903.82,7351.29,6765.14,6736.41,6869.62,6855.63,6730.76,6787.9,6886.17,6608.41,6641.82,6595.21,6696.67,6884.93,6826.19,6599.15,6904.28
2025-06-23T23:15:00,6820.3,6684.19,6650.35,7648.79,6624.19,7059.94,6759.58,6723.82,6705.84,7016.63,6810.01,7012.02,6908.02,6773.96,6810.79,6889.46,6740.46,6733.79,6734.11,6825.62,6666.94,6935.79,6768.39,6714.66,6632.81,6812.75,6785.23,7563.97,6797.45,6526.69,6944.13,6735.5,6669.64,6897.05,7346.84,6762.92,6735.28,6870.95,6851.86,6727,6785.85,6887.61,6604.65,6640.03,6592.6,6695.43,6878.73,6822.93,6600.61,6899.89
2025-06-23T23:18:00,6819.83,6682.93,6652.43,7648.1,6624.79,7058.97,6759.25,6722.19,6707.16,7016.93,6809.06,7010.64,6905.59,6776.91,6809.82,6888.63,6740.71,6734.81,6732.78,6824.51,6663.6,6936.1,6767.64,6713.46,6631.34,6812.35,6783.28,7560.91,6797.05,6523.92,6938.98,6733.35,6665.38,6894.99,7345.04,6761.33,6733.36,6869.88,6852.78,6725.06,6785.74,6884.86,6603.44,6638.7,6592.61,6694.54,6874.9,6819.65,6598.27,6897.41
2025-06-23T23:21:00,6818.7,6682.01,6650.87,7644.89,6623.17,7059.42,6758.68,6723.32,6709,7014.34,6808.18,7009.29,6903.26,6773.97,6807.96,6886.32,6740.23,6736.02,6730.38,6823.67,6663.6,6933.61,6766.29,6711.52,6630.95,6810.35,6782.35,7559.06,6796.78,6521.88,6940.31,6732.01,6667.21,6892.16,7343.51,6761.36,6735.61,6867.17,6853.78,6722.1,6784.42,6885.05,6604.76,6636.44,6592.54,6694.47,6873.79,6820.17,6595.95,6896.85
2025-06-23T23:24:00,6818.96,6681.49,6653.78,7645.24,6624.54,7059.08,6758.72,6721.79,6708.54,7014.44,6806.85,7010.2,6901.72,6773.12,6809.24,6886.31,6741.53,6733.5,6730.49,6824.64,6661.9,6934.2,6765.47,6710.59,6630.52,6808.5,6781.05,7558.58,6796.11,6520.63,6939.44,6731.1,6666.52,6894.02,7342.74,6759.74,6734.49,6864.82,6848.6,6726.04,6783.06,6884.12,6602.93,6636.25,6591.51,6694.19,6872.9,6818.84,6593.88,6895.48
2025-06-23T23:27:00,6818.28,6680.87,6653.06,7644.87,6624.33,7058.29,6759.01,6722.97,6706.15,7014.2,6807.51,7009.87,6902.14,6772.92,6807,6885.97,6740.15,6733.26,6729.59,6819.67,6660.15,6932.15,6765.47,6711.59,6631,6808.48,6781.33,7562.85,6795.05,6519.49,6939.07,6730.59,6666.16,6891.69,7340.53,6759.55,6734.43,6864.17,6846.96,6724.78,6782.68,6883.21,6600.41,6634.96,6592.29,6694.51,6870.58,6817.51,6592.58,6894.55
2025-06-23T23:30:00,6816.76,6680.05,6651.07,7644.38,6624.17,7059.58,6757.43,6721.91,6705.91,7016,6805.85,7010.46,6903.69,6771.14,6806.32,6885.72,6731.59,6732.39,6729.81,6819.9,6661.27,6930.4,6767.71,6708.36,6630.69,6807.27,6779.04,7560.28,6795.51,6518.44,6933.85,6731.86,6663.32,6890.68,7339.23,6760.47,6734.15,6864.95,6847.32,6723.11,6783.37,6883.15,6602.09,6634.28,6591.52,6692.65,6869.38,6816.71,6591.85,6897.36
2025-06-23T23:33:00,6817.88,6679.75,6649.82,7644.47,6624.85,7058.79,6760.71,6724.03,6705.05,7017.51,6806.05,7009.36,6902.26,6771.25,6806.65,6885.78,6729.63,6731.74,6728.86,6820.67,6660.09,6931.48,6765.16,6707.77,6629.44,6807.89,6780.11,7560.21,6795.59,6518.44,6935.52,6730.36,6661.95,6890.03,7339.71,6759.02,6734.36,6864.71,6845.37,6721.15,6782.75,6882.3,6600.96,6632.7,6591.26,6692.85,6868.72,6815.77,6591.23,6895.74
2025-06-23T23:36:00,6817.16,6679.71,6652.4,7642.9,6625.03,7059.4,6759.51,6723.26,6705.13,7015.23,6804.94,7010.16,6902.44,6770.9,6806.26,6885.16,6729.89,6731.97,6728.36,6820.07,6658.72,6931.65,6764.36,6710.21,6629.94,6805.84,6779.82,7559.25,6793.85,6516.99,6933.93,6730.42,6662.07,6890.08,7338.86,6759.75,6734.24,6864.66,6848.12,6720.07,6782.42,6881.85,6600,6632.8,6589.81,6691.96,6868.32,6815.18,6590.37,6896.12
2025-06-23T23:39:00,6816.62,6680.71,6652.83,7642.13,6624.26,7059.28,6758.89,6722.96,6706,7014.01,6804.92,7007.32,6898.44,6770.62,6806.06,6884.68,6730.23,6732.57,6726.95,6819.84,6659.48,6929.28,6765.54,6711.2,6629.99,6805.88,6778.42,7558.68,6794.07,6516.39,6933.44,6729.11,6661.49,6889.68,7337.87,6760.25,6733.95,6861.98,6847.02,6720.66,6781.1,6882.02,6600.55,6632.55,6591.31,6692.22,6867.69,6814.54,6588.76,6894.58
2025-06-23T23:42:00,6820.2,6679.38,6652.68,7641.04,6624.5,7058.22,6760.37,6720.55,6703.8,7014.82,6804.68,7007.53,6897.88,6770.55,6805.34,6884.45,6730.36,6732.82,6726.48,6822.57,6658.27,6929.59,6764.5,6707.35,6629.43,6805.93,6778.09,7557.19,6793.55,6515.85,6934.65,6730.46,6661.89,6889.54,7337.71,6757.38,6734.62,6865.02,6846.82,6719.15,6780.64,6881.46,6599.23,6631.85,6591.22,6695.06,6867.36,6814.46,6589.26,6892.49
2025-06-23T23:45:00,6821.32,6679.1,6653.06,7642.49,6624.82,7058.5,6757.53,6721.45,6703.17,7014.88,6804.11,7007.35,6898.58,6769.68,6805.43,6883.52,6729.65,6733.13,6726.63,6820.65,6658.24,6929.4,6763.77,6706.63,6629.18,6805.54,6777.57,7557.65,6793.24,6515.91,6934.91,6730.77,6662.68,6889.51,7337.74,6759.42,6734.4,6863.67,6848.06,6718.43,6781.08,6882.35,6597.26,6631.81,6589.8,6694.39,6866.44,6814.13,6589.08,6892.45
2025-06-23T23:48:00,6820.66,6678.19,6653.86,7641.88,6624.35,7059.62,6757.25,6720.6,6704.08,7012.44,6803.92,7007.14,6898.81,6769.8,6805.47,6883.71,6729.36,6731.61,6727.19,6821.26,6657.07,6929.55,6762.18,6710.32,6628.83,6804.17,6777.75,7557.01,6793.48,6516.76,6934.22,6729.16,6663.56,6890.11,7337.59,6760.41,6734.47,6862.55,6842.15,6719.02,6781,6881.03,6597.56,6630.52,6591.17,6694.39,6866.91,6813.97,6587.88,6893.11
2025-06-23T23:51:00,6820.51,6679.14,6651.13,7641.79,6624.56,7057.37,6756.64,6720.72,6703.49,7011.9,6803.88,7007.57,6898.59,6770.61,6806.16,6884.23,6729.52,6730.59,6725.75,6818.18,6656.78,6927.16,6762.51,6710.33,6629.78,6804.45,6777.97,7557.27,6793.96,6516.61,6933.62,6729.04,6668.08,6888.16,7336.6,6761.03,6734.41,6861.2,6846.3,6719.41,6780.42,6880.95,6598.86,6631.82,6589.81,6693.22,6867.68,6812.6,6588.93,6892.93
